4210;JUANA;Argénes, Luna, Perla o Plata;E52B50;AB232BCF9;Hombro;957181
4112;ALBA;Arsénico;EC2300;AB232BCF9;Brazos;967912
4004;MARINA;Azafrán;EC5800;AB232BCF9;Cabeza;754872
3968;MERCEDES;Azules;EDFF0C;AB232BCF9;Brazos;135886
3958;PATRICIA;Azul acero;EED9C4;AB232BCF9;Cabeza;186147
3923;SILVIA;Azul Aliciawu;EF9B0F;AB232BCF9;Brazos;221414
3857;VERONICA;Azul Bondi o Azul verdoso;EF9B0F;AB232BCF9;Pecho;361775
3812;NATALIA;Azul cadete;EF9B0F;AB232BCF9;Piernas;466216
3714;BEATRIZ;Azul cobaltoes;EF9B0F;AB232BCF9;Cabeza;347153
3662;ALICIA;Azul egipcio;F0F8FF;AB232BCF9;Pecho;732427
3623;ANGELES;Azul de Prusia o Azul de Berlín;F28500;AB232BCF9;Pecho;895386
3603;JULIA;Azul marinoes o Ultramarino;F2FFFF;AB232BCF9;Cabeza;674218
3582;ASUNCION;Azul maya;F4C430;AB232BCF9;Piernas;334310
3576;MARIA JESUS;Azul real;F5DEB3;AB232BCF9;Hombro;383097
11986;MARIA;Azul sulfán (colorante);F8F4FF;AB232BCF9;Brazos;490488
9493;MARIA CARMEN;Azur;F95A61;AB232BCF9;Pecho;134686
8192;CARMEN;Beiswu o Beigees;F95A61;AB232BCF9;Hombro;301816
7413;ISABEL;Berenjena;F95A61;AB232BCF9;Cabeza;38627
6686;MARIA DOLORES;Bermellónes o Rojo China;F95A61;AB232BCF9;Cabeza;711611
5896;DOLORES;Bisquewu;FAF0E6;AB232BCF9;Brazos;840863
5458;MARIA MAR;Bistre;FBCEB1;AB232BCF9;Brazos;132898
5358;FRANCISCA;Blancoes;FBEC5D;AB232BCF9;Brazos;146155
5297;ANA;Blanco de España;FC0FC0;AB232BCF9;Brazos;177042
5278;ANA MARIA;Borgoña;FDE910;AB232BCF9;Piernas;687386
4823;ENCARNACION;Bronce;FDF5E6;AB232BCF9;Piernas;358443
4511;ANTONIA;Burdeo;FDF5E7;AB232BCF9;Cabeza;148578
4117;JOSEFA;Café;FDF5E8;AB232BCF5;Brazos;74336
3627;MARIA JOSE;Calabaza;FE6F5E;AB232BCF5;Cabeza;736130
3159;MARIA ISABEL;Canario;FED85D;AB232BCF5;Brazos;874542
3020;MARIA ANGELES;Canelo;FED85D;AB232BCF5;Piernas;217082
3006;LAURA;Caoba;FEFDF0;AB232BCF5;Hombro;686571
2861;ISABEL MARIA;Caquies;FEFEFE;AB232BCF5;Hombro;797268
2775;LUCIA;Carameloes (colorante);FEFEFE;AB232BCF5;Piernas;709002
2655;CRISTINA;Cardowu;FF0000;AB232BCF5;Piernas;154334
2579;JUANA;Carmesí;FF00FF;AB232BCF5;Pecho;539584
2315;ROCIO;Carmínes;FF2400;AB232BCF5;Brazos;743655
2215;ANGELES;Carmín de alizarina;FF4040;AB232BCF5;Cabeza;870704
2118;ROSA MARIA;Carnaciónes o Encarnación;FF4D00;AB232BCF5;Piernas;77963
2071;ELENA;Castaño;FF4D00;AB232BCF5;Brazos;580660
1976;ROSA;Castaño rojizo;FF6347;AB232BCF5;Brazos;707429
1903;MERCEDES;Castor;FF77FF;AB232BCF5;Hombro;400568
1902;MARTA;Celestees;FF7F50;AB232BCF5;Cabeza;661794
1724;PAULA;Cerceta;FF8C69;AB232BCF5;Brazos;454512
1685;MARIA PILAR;Cereza;FFA000;AB232BCF5;Brazos;874772
1592;MARIA TERESA;Cerúleoes;FFAA00;AB232BCF5;Hombro;115543
1581;FATIMA;Chartreusees;FFBF00;AB232BCF5;Cabeza;299808
1576;CARMEN MARIA;Chocolate;FFBF01;AB232BCF5;Piernas;970169
1573;ANA BELEN;Cianes;FFCBDB;AB232BCF5;Brazos;783072
1536;ROSARIO;Cinzolino;FFD700;AB232BCF5;Piernas;988564
1532;MARIA JOSEFA;Ciruela;FFDB58;AB232BCF5;Brazos;880565
1524;MARINA;Clorofilaes (colorante);FFE4C4;AB232BCF5;Cabeza;313995
1459;IRENE;Cobre;FFE5B4;AB232BCF5;Cabeza;933285
1457;MANUELA;Colorado;FFEBCD;AB232BCF5;Brazos;176725
1445;ALBA;Corales;FFEE66;AB232BCF5;Hombro;989075
1401;RAQUEL;Coral rojoes;FFEFD5;AB232BCF5;Hombro;208803
1397;BEATRIZ;Cremaes;FFFAFA;AB232BCF5;Hombro;763038
1352;PATRICIA;Crudo;FFFDD0;AB232BCF5;Hombro;323781
1349;ANDREA;Denim;FFFF00;AB232BCF5;Brazos;818738
1337;MARIA LUISA;Diente de león;FFFF99;AB232BCF5;Piernas;563207
1327;INMACULADA;Dióxido de hierroes (colorante);FFFFF0;AB232BCF5;Brazos;80145
1293;ALICIA;Dulcamara o Amargamiel;FFFFF2;AB232BCF5;Hombro;35723
1278;SARA;Encaje antiguo;FFFFFF;AB232BCF5;Piernas;921911
1245;NOELIA;Encarnación;FFFF100;AB232BCF5;Cabeza;786212
2130;MARIA CARMEN;Encarnado;FFFFF4;AB232BCF5;Pecho;2323
2019;MARIA;Escarlata;FFFFF6;AB232BCF5;Cabeza;950611
1211;MARIA PILAR;Esmeraldaes;FFFFFF;AB232BCF5;Brazos;131888
991;CARMEN;Espárrago;FFFF101;AB232BCF10;Hombro;789745
944;MARIA ANGELES;Frambuesa;FFFFF8;AB232BCF10;Brazos;839652
938;LUCIA;Fresa;FFFFF10;AB232BCF10;Cabeza;809887
930;LAURA;Fucsia o Rosa neón;FFFFFF;AB232BCF10;Brazos;20376
825;ANA MARIA;Gamboge o Goma guta;FFFF102;AB232BCF10;Brazos;339780
801;ISABEL;Granatees o Burdeo;FFFFF12;AB232BCF10;Hombro;611232
790;MARIA JESUS;Grises;FFFFF14;AB232BCF10;Pecho;814569
786;MARIA ISABEL;Gris antracita;FFFFFF;AB232BCF10;Cabeza;698133
783;CRISTINA;Gris de Payne;ADDFAD;AB232BCF11;Piernas;643910
760;JULIA;Gris oscuro;ADFF2F;AB232BCF11;Brazos;220362
740;SARA;Gris pizarra;B3446C;AB232BCF11;Piernas;237928
733;TERESA;Gris plomo;B57EDC;AB232BCF11;Cabeza;559397
730;RAQUEL;Gules;B5A642;AB232BCF11;Brazos;178499
674;MARTA;Helecho;B7410E;AB232BCF11;Hombro;491779
653;BEATRIZ;Índigo;B87333;AB232BCF11;Brazos;912335
641;ELENA;Jadees;B8B500;AB232BCF11;Cabeza;401979
599;PAULA;Ladrillo;BEF574;AB232BCF12;Brazos;327530
572;JUANA;Latón;BF3030;AB232BCF12;Pecho;730228
569;ANA;Latón antiguo;C0C0C0;AB232BCF12;Brazos;697164
568;MARIA SONSOLES;Lavandaes;C2B280;AB232BCF12;Hombro;107667
542;ROSA MARIA;Lavanda azulado, Vinca;3D2B1F;AB232BCF12;Hombro;712858
504;PATRICIA;Leonado o Leopardado;40404F;AB232BCF12;Hombro;692866
498;MARIA DOLORES;Lilaes;40404F;AB232BCF12;Hombro;200088
495;ALICIA;Lima;40404F;AB232BCF12;Piernas;585032
472;ANA ISABEL;Limón;40404F;AB232BCF13;Pecho;559894
471;IRENE;Lino;40826D;AB232BCF13;Hombro;425324
451;MARIA ROSARIO;Luna;4682B4;AB232BCF13;Piernas;379198
449;MERCEDES;Madera;483C32;AB232BCF13;Brazos;336442
429;ALBA;Magentaes;4B0082;AB232BCF13;Pecho;115754
413;ANTONIA;Magnolia;4F7942;AB232BCF13;Pecho;621450
412;SILVIA;Maíz;4F7942;AB232BCF13;Hombro;775456
395;ANDREA;Malvaes;50C878;AB232BCF13;Pecho;483628
393;SONIA;Mandarina;5F9EA0;AB232BCF2;Hombro;306830
392;JOSEFA;Marfil;5F9EA1;AB232BCF2;Piernas;419400
388;CONCEPCION;Melocotón;5F9EA2;AB232BCF2;Hombro;808489
370;MARGARITA;Menta;5F9EA3;AB232BCF2;Hombro;944831
367;YOLANDA;Miel;66023C;AB232BCF2;Piernas;695221
356;SUSANA;Marrónes, Pardo, Castaño o Café;6C0277;AB232BCF2;Cabeza;686179
353;NURIA;Marrón topo;6C0278;AB232BCF2;Pecho;867553
349;VICTORIA;Morado;73C2FB;AB232BCF2;Piernas;94529
347;MARIA JOSE;Mostaza;73C2FB;AB232BCF3;Cabeza;404350
13150;MARIA;Nácarwu;78866B;AB232BCF3;Hombro;452905
9696;MARIA CARMEN;Naranjaes o Anaranjado;7B3F00;AB232BCF3;Brazos;185773
7475;CARMEN;Negroes o Sable;7BA05B;AB232BCF3;Cabeza;988248
7135;ISABEL;Negro de humo;7E5835;AB232BCF3;Piernas;216027
6640;MANUELA;Negro de marfil;7FDD4C;AB232BCF3;Cabeza;958816
6257;JOSEFA;Nieve;7FFF00;AB232BCF3;Pecho;632145
5274;FRANCISCA;Ocrees;7FFFD4;AB232BCF3;Piernas;626233
4452;ANA;Ocre amarillo;80AA00;AB232BCF4;Hombro;342123
4275;MARIA JOSE;Ocre rojo;87CEFF;AB232BCF4;Brazos;21469
4019;MARIA DOLORES;Oliva;87CEFF;AB232BCF4;Piernas;34567
3965;MARIA ANGELES;Opalino;88421D;AB232BCF4;Pecho;600592
3883;ANA MARIA;Oroes;88421D;AB232BCF4;Hombro;539704
3862;MARIA ISABEL;Oro viejo;88421D;AB232BCF4;Piernas;43456
3555;LAURA;Orquídea;92000A;AB232BCF4;Cabeza;95772
3496;LUCIA;Óxido;964B00;AB232BCF5;Piernas;986488
3332;CRISTINA;Pajizo;98FF98;AB232BCF5;Piernas;12197
3326;JUANA;Papaya;9966CC;AB232BCF5;Hombro;752439
3036;MARIA TERESA;Pardo;9966CC;AB232BCF5;Cabeza;375231
2972;DOLORES;Pera;9AB973;AB232BCF5;Pecho;33793
2949;MARTA;Peridot;9ACD32;AB232BCF5;Cabeza;146901
2828;ANGELA;Perla;9BC4E2;AB232BCF6;Hombro;425211
2754;MARIA JOSEFA;Persimonio;9DE093;AB232BCF6;Brazos;100986
2691;ELENA;Pistacho;A0522D;AB232BCF6;Cabeza;243710
2339;ROCIO;Plata;A76726;AB232BCF6;Brazos;269685
2249;SARA;Púrpuraes o Violado;AA0050;AB232BCF6;Cabeza;718051
2187;PAULA;Púrpura de Tiro, Púrpura real o Púrpura imperial;ADDFAD;AB232BCF6;Piernas;916398
2101;JULIA;Riboflavina (colorante);ADFF2F;AB232BCF6;Hombro;134010
2098;RAQUEL;Rojoes, Gules o Sanguíneo;B3446C;AB232BCF6;Brazos;320702
2002;CONCEPCION;Rojo cadmio;B57EDC;AB232BCF7;Brazos;858748
1970;ROSA MARIA;Rojo de Venecia o Rojo de Sevilla;B5A642;AB232BCF7;Pecho;267691
1938;ISABEL MARIA;Rojo indio;B7410E;AB232BCF7;Pecho;130473
1864;IRENE;Rojo remolacha o Betanina (colorante);B87333;AB232BCF7;Hombro;622991
1849;LUISA;Rosaes;B8B500;AB232BCF7;Pecho;109667
1758;BEATRIZ;Rosa fucsia;BEF574;AB232BCF7;Pecho;451117
1718;MARIA JESUS;Rubí;BF3030;AB232BCF7;Pecho;344322
1717;INMACULADA;Sable;C0C0C0;AB232BCF7;Piernas;588441
1707;MERCEDES;Salmónes;C2B280;AB232BCF8;Piernas;541954
1705;ALBA;Sangría;C54B8C;AB232BCF8;Pecho;920538
1630;PILAR;Sanguíneo;C62D42;AB232BCF8;Hombro;9474
1615;ENCARNACION;Sepia;C80815;AB232BCF8;Cabeza;164997
1591;ALICIA;Siena;C88A65;AB232BCF8;Piernas;973584
1586;CATALINA;Sinople;C8A2C8;AB232BCF8;Cabeza;34258
1480;ANA BELEN;Solidago;CC7722;AB232BCF8;Pecho;469447
1479;PURIFICACION;Tartracinae (colorante);CCCCFF;AB232BCF8;Piernas;560504
1465;PETRA;Té verde;CCFF00;AB232BCF9;Pecho;896229
1461;GUADALUPE;Terracota;CD5700;AB232BCF9;Piernas;843344
898627;AARÓN;Tomatewu;CD5C5C;AB232BCF9;Pecho;60582
812264;ABDÓN;Trigowu;CD7F32;AB232BCF9;Cabeza;503236
470852;ABEL;Turquesaes;CD7F32;AB232BCF9;Brazos;11613
993373;ABELARDO;Turquies;CD7F32;AB232BCF9;Cabeza;78610
529484;ABRAHÁN;Ultramarino;CD7F32;AB232BCF9;Cabeza;213016
150947;ABSALÓN;Verdees o Sinople;CFB53B;AB232BCF9;Pecho;188048
416986;ACACIO;Verde amarillentowu;CFFF05;AB232BCF10;Brazos;412476
257281;ADALBERTO;Verde bosquewu;D0F0C0;AB232BCF10;Piernas;732814
46343;ADÁN;Verde camuflaje;D1E231;AB232BCF10;Pecho;611194
72403;ADELA;Verde Caribe;D473D4;AB232BCF10;Cabeza;938553
653160;ADELAIDA;Verde cazador;D8BFD8;AB232BCF10;Hombro;565209
382143;ADOLFO;Verde esmeralda;D8BFD8;AB232BCF10;Hombro;671887
380068;ADÓN;Verde lima;D8BFD8;AB232BCF10;Cabeza;485443
636580;ADRIÁN;Verde malaquita;D90115;AB232BCF10;Hombro;662894
465560;AGUSTÍN;Verde musgo;DA70D6;AB232BCF11;Brazos;73656
763906;AITOR;Verde manzana;DAA520;AB232BCF11;Pecho;672840
764307;ALBA;Verde oscurowu;DAB30A;AB232BCF11;Brazos;925145
402392;ALBERT;Verde veronés o ;DD985C;AB232BCF11;Brazos;950110
963767;ALBERTO;Verde viridian;DE3163;AB232BCF11;Cabeza;823278
250859;ALBINA;Violetaes;DEB887;AB232BCF11;Brazos;594844
137463;ALEJANDRA;Violeta claroes;DFAF2C;AB232BCF11;Brazos;149452
72152;ALEJANDRO;Violín;E0115F;AB232BCF11;Pecho;402182
657465;ALEJO;Wisteria;E2725B;AB232BCF12;Brazos;300901
585277;ALFONSO;Zafiro;E32636;AB232BCF12;Piernas;125116
788940;ALFREDO;Zanahoria;E52B50;AB232BCF12;Cabeza;844149
556326;ALICIA;Zinnwaldita;EC2300;AB232BCF12;Cabeza;856982
117371;ALIPIO;Absenta;EC5800;AB232BCF12;Pecho;568760
760588;ALMUDENA;Aguamarinaes;EDFF0C;AB232BCF12;Cabeza;586869
752358;ALONSO;Alabastro;EED9C4;AB232BCF12;Piernas;740915
540737;ÁLVARO;Almagro;EF9B0F;AB232BCF12;Brazos;961897
1002399;AMADEO;Almendra;EF9B0F;AB232BCF13;Hombro;988962
341748;AMARO;Almendra pálidowu;EF9B0F;AB232BCF13;Piernas;546837
767858;AMBROSIO;Alazán;EF9B0F;AB232BCF13;Brazos;894112
592734;AMELIA;Albaricoquees;F0F8FF;AB232BCF13;Brazos;733985
66791;AMPARO;Amarantoes;F28500;AB232BCF13;Hombro;62735
1010363;ANA;Amarilloes;F2FFFF;AB232BCF13;Piernas;906796
888849;ANANÍAS;Amarillo de cromo;F4C430;AB232BCF13;Hombro;400909
137860;ANASTASIA;Amarillo de quinoleína (colorante);F5DEB3;AB232BCF13;Pecho;831426
691765;ANATOLIO;Amarillo ocasoes o Amarillo crepúsculo (colorante);F8F4FF;AB232BCF2;Cabeza;371300
384798;ANDREA;Amarillo verdoso;F95A61;AB232BCF2;Pecho;861125
884773;ANDRÉS;Amatista;F95A61;AB232BCF2;Piernas;452323
731114;ÁNGEL;Ámbares;F95A61;AB232BCF2;Brazos;987656
610229;ÁNGELA;Ambrosíawu;F95A61;AB232BCF2;Pecho;156206
984240;ÁNGELES;Ampo;FAF0E6;AB232BCF2;Hombro;561572
276843;ANIANO;Annato o Bija (colorante);FBCEB1;AB232BCF2;Brazos;940995
976507;ANNA;Añiles, Índigo o Morado;FBEC5D;AB232BCF2;Pecho;441864
903603;ANSELMO;Argénes, Luna, Perla o Plata;FC0FC0;AB232BCF3;Piernas;773774
965959;ANTERO;Arsénico;FDE910;AB232BCF3;Hombro;536500
521511;ANTONIA;Azafrán;FDF5E6;AB232BCF3;Pecho;60975
983911;ANTONIO;Azules;FDF5E7;AB232BCF3;Brazos;89064
668755;AQUILES;Azul acero;FDF5E8;AB232BCF3;Piernas;6576
821098;ARACELI;Azul Aliciawu;FE6F5E;AB232BCF3;Pecho;392941
353887;ARÁNZAZU;Azul Bondi o Azul verdoso;FED85D;AB232BCF3;Cabeza;117876
708371;ARCADIO;Azul cadete;FED85D;AB232BCF3;Cabeza;808564
692448;ARESIO;Azul cobaltoes;FEFDF0;AB232BCF4;Piernas;577638
212875;ARIADNA;Azul egipcio;FEFEFE;AB232BCF4;Pecho;63737
876328;ARISTIDES;Azul de Prusia o Azul de Berlín;FEFEFE;AB232BCF4;Brazos;808620
52358;ARNALDO;Azul marinoes o Ultramarino;FF0000;AB232BCF4;Hombro;985109
346829;ARTEMIO;Azul maya;FF00FF;AB232BCF4;Piernas;989004
70294;ARTURO;Azul real;FF2400;AB232BCF4;Cabeza;263963
544770;ASCENSIÓN;Azul sulfán (colorante);FF4040;AB232BCF4;Piernas;219467
348988;ASUNCIÓN;Azur;FF4D00;AB232BCF5;Cabeza;151479
1003121;ATANASIO;Beiswu o Beigees;FF4D00;AB232BCF5;Piernas;339477
756423;AUGUSTO;Berenjena;FF6347;AB232BCF5;Pecho;765772
645931;ÁUREA;Bermellónes o Rojo China;FF77FF;AB232BCF5;Pecho;410057
755408;AURELIA;Bisquewu;FF7F50;AB232BCF5;Piernas;406941
125476;AURELIANO;Bistre;FF8C69;AB232BCF5;Cabeza;705236
648134;AURELIO;Blancoes;FFA000;AB232BCF6;Cabeza;724147
501635;AURORA;Blanco de España;FFAA00;AB232BCF6;Brazos;710376
418321;BALDOMERO;Borgoña;FFBF00;AB232BCF6;Cabeza;979910
284292;BALDUINO;Bronce;FFBF01;AB232BCF6;Hombro;344485
698065;BALTASAR;Burdeo;FFCBDB;AB232BCF6;Brazos;987311
94314;BÁRBARA;Café;FFD700;AB232BCF6;Cabeza;33936
769476;BARTOLOMÉ;Calabaza;FFDB58;AB232BCF6;Brazos;2755501
664892;BASILEO;Canario;FFE4C4;AB232BCF6;Piernas;1450216
952777;BEATRIZ;Canelo;FFE5B4;AB232BCF7;Piernas;1326163
788388;BEGOÑA;Caoba;FFEBCD;AB232BCF7;Piernas;1293868
949420;BELÉN;Caquies;FFEE66;AB232BCF7;Pecho;1168544
688758;BELTRÁN;Carameloes (colorante);FFEFD5;AB232BCF7;Brazos;820603
411405;BENEDICTO;Cardowu;FFFAFA;AB232BCF7;Piernas;744402
443812;BENIGNO;Carmesí;FFFDD0;AB232BCF7;Piernas;705358
187268;BENITO;Carmínes;FFFF00;AB232BCF7;Brazos;641330
551114;BENJAMÍN;Carmín de alizarina;FFFF99;AB232BCF7;Pecho;634363
540484;BERNABÉ;Carnaciónes o Encarnación;FFFFF0;AB232BCF8;Cabeza;570532
851088;BERNARDA;Castaño;FFFFF2;AB232BCF8;Hombro;464934
626835;BERNARDO;Castaño rojizo;FFFFFF;AB232BCF8;Pecho;401670
123319;BLANCA;Castor;FFFF100;AB232BCF8;Hombro;375718
962913;BLAS;Celestees;FFFFF4;AB232BCF8;Hombro;328113
866218;BONIFACIO;Cerceta;FFFFF6;AB232BCF8;Brazos;323121
829996;BORJA;Cereza;FFFFFF;AB232BCF8;Pecho;298941
968958;BRUNO;Cerúleoes;FFFF101;AB232BCF8;Brazos;294536
726102;CALIXTO;Chartreusees;FFFFF8;AB232BCF9;Cabeza;294061
43851;CAMILO;Chocolate;FFFFF10;AB232BCF9;Brazos;284126
219185;CÁNDIDA;Cianes;FFFFFF;AB232BCF9;Hombro;260295
779104;CARINA;Cinzolino;FFFF102;AB232BCF9;Brazos;259839
133689;CARLOS;Ciruela;FFFFF12;AB232BCF9;Pecho;228104
284694;CARMELO;Clorofilaes (colorante);FFFFF14;AB232BCF9;Piernas;211170
552741;CARMEN;Cobre;FFFFFF;AB232BCF9;Brazos;205274
341466;CAROLINA;Colorado;ADDFAD;AB232BCF9;Brazos;198971
415530;CASIANO;Corales;ADFF2F;AB232BCF6;Piernas;194289
296988;CASIMIRO;Coral rojoes;B3446C;AB232BCF7;Hombro;184015
689599;CASIO;Cremaes;B57EDC;AB232BCF8;Hombro;180608
538648;CATALINA;Crudo;B5A642;AB232BCF9;Brazos;178903
474608;CAYETANO;Denim;B7410E;AB232BCF10;Pecho;173341
1012155;CAYO;Diente de león;B87333;AB232BCF11;Pecho;165204
81562;CECILIA;Dióxido de hierroes (colorante);B8B500;AB232BCF12;Pecho;158538
877339;CEFERINO;Dulcamara o Amargamiel;BEF574;AB232BCF13;Brazos;157272
171320;CELIA;Encaje antiguo;BF3030;AB232BCF2;Hombro;153926
78134;CELINA;Encarnación;C0C0C0;AB232BCF3;Hombro;153803
574076;CELSO;Encarnado;C2B280;AB232BCF4;Piernas;147166
118362;CÉSAR;Escarlata;9BC4E2;AB232BCF5;Hombro;141338
850514;CESÁREO;Esmeraldaes;9DE093;AB232BCF6;Hombro;128944
468115;CIPRIANO;Espárrago;A0522D;AB232BCF7;Cabeza;124789
443708;CIRILO;Frambuesa;A76726;AB232BCF8;Pecho;123782
279305;CIRINO;Fresa;AA0050;AB232BCF9;Pecho;118783
299871;CIRO;Fucsia o Rosa neón;ADDFAD;AB232BCF10;Hombro;117816
394209;CLARA;Gamboge o Goma guta;ADFF2F;AB232BCF11;Pecho;112269
446124;CLAUDIA;Granatees o Burdeo;B3446C;AB232BCF12;Hombro;111712
576592;CLAUDIO;Grises;B57EDC;AB232BCF13;Cabeza;110277
519193;CLEOFÁS;Gris antracita;B5A642;AB232BCF2;Brazos;109350
732442;CLOTILDE;Gris de Payne;B7410E;AB232BCF3;Cabeza;103615
742493;COLOMBO;Gris oscuro;B87333;AB232BCF4;Pecho;92843
419622;COLUMBA;Gris pizarra;B8B500;AB232BCF5;Cabeza;92747
258150;COLUMBANO;Gris plomo;BEF574;AB232BCF6;Piernas;91369
210703;CONCEPCIÓN;Gules;BF3030;AB232BCF7;Pecho;88068
753245;CONRADO;Helecho;C0C0C0;AB232BCF8;Hombro;88004
978643;CONSTANCIO;Índigo;C2B280;AB232BCF9;Pecho;85552
981074;CONSTANTINO;Jadees;C54B8C;AB232BCF10;Pecho;83723
326329;CONSUELO;Ladrillo;C62D42;AB232BCF11;Piernas;81262
184602;COSME;Latón;C80815;AB232BCF12;Piernas;80508
833758;CRISTIAN;Latón antiguo;C88A65;AB232BCF13;Pecho;80288
406525;CRISTINA;Lavandaes;C8A2C8;AB232BCF2;Pecho;78984
904574;CRISTÓBAL;Lavanda azulado, Vinca;CC7722;AB232BCF3;Piernas;78782
779737;DACIANO;Leonado o Leopardado;CCCCFF;AB232BCF4;Brazos;77170
861253;DACIO;Lilaes;CCFF00;AB232BCF5;Piernas;76902
793668;DÁMASO;Lima;CD5700;AB232BCF6;Hombro;76611
178718;DAMIÁN;Limón;CD5C5C;AB232BCF7;Hombro;73127
505761;DANIEL;Lino;CD7F32;AB232BCF8;Hombro;68611
406165;DARIO;Luna;CD7F32;AB232BCF9;Brazos;66941
251009;DAVID;Madera;CD7F32;AB232BCF10;Piernas;65714
786744;DEMÓCRITO;Magentaes;CD7F32;AB232BCF11;Hombro;64459
602091;DIEGO;Magnolia;CFB53B;AB232BCF12;Pecho;64226
698089;DIMAS;Maíz;CFFF05;AB232BCF13;Piernas;906473
68503;DOLORES;Malvaes;D0F0C0;AB232BCF2;Piernas;92603
365339;DOMINGO;Mandarina;D1E231;AB232BCF3;Brazos;554745
343019;DONATO;Marfil;D473D4;AB232BCF4;Piernas;270834
355151;DOROTEA;Melocotón;D8BFD8;AB232BCF5;Brazos;605541
667217;EDGAR;Menta;D8BFD8;AB232BCF6;Brazos;652174
905634;EDMUNDO;Miel;D8BFD8;AB232BCF7;Pecho;616134
627361;EDUARDO;Marrónes, Pardo, Castaño o Café;D90115;AB232BCF8;Pecho;765119
991587;EDUVIGIS;Marrón topo;DA70D6;AB232BCF9;Hombro;70230
434047;EFRÉN;Morado;DAA520;AB232BCF10;Brazos;188189
195034;ELENA;Mostaza;DAB30A;AB232BCF11;Pecho;79777
834614;ELÍAS;Nácarwu;DD985C;AB232BCF12;Hombro;628757
179123;ELISA;Naranjaes o Anaranjado;DE3163;AB232BCF13;Piernas;491514
1000625;ELISEO;Negroes o Sable;DEB887;AB232BCF2;Piernas;179453
738198;ELVIRA;Negro de humo;DFAF2C;AB232BCF3;Hombro;548684
846452;EMILIA;Negro de marfil;E0115F;AB232BCF4;Brazos;39113
270843;EMILIANO;Nieve;E2725B;AB232BCF5;Cabeza;495230
726319;EMILIO;Ocrees;E32636;AB232BCF6;Piernas;70664
89014;ENCARNACIÓN;Ocre amarillo;E52B50;AB232BCF7;Piernas;468071
491154;ENRIQUE;Ocre rojo;EC2300;AB232BCF8;Pecho;13384
578426;EPIFANÍA;Oliva;EC5800;AB232BCF9;Brazos;763340
547132;ERICO;Opalino;EDFF0C;AB232BCF10;Piernas;780599
276380;ERNESTO;Oroes;EED9C4;AB232BCF11;Cabeza;34706
479300;ESDRAS;Oro viejo;EF9B0F;AB232BCF12;Piernas;33824
858405;ESIQUIO;Orquídea;EF9B0F;AB232BCF13;Pecho;33615
987301;ESPERANZA;Óxido;EF9B0F;AB232BCF2;Pecho;33551
395784;ESTEBAN;Pajizo;EF9B0F;AB232BCF3;Piernas;33508
794925;ESTER;Papaya;F0F8FF;AB232BCF4;Hombro;33398
162929;ESTHER;Pardo;F28500;AB232BCF5;Cabeza;32899
864309;EUGENIA;Pera;F2FFFF;AB232BCF6;Cabeza;32525
719279;EUGENIO;Peridot;F4C430;AB232BCF7;Brazos;31888
766660;EULALIA;Perla;F5DEB3;AB232BCF8;Hombro;660635
879865;EUSEBIO;Persimonio;F8F4FF;AB232BCF9;Hombro;615061
952116;EVA;Pistacho;F95A61;AB232BCF10;Piernas;399758
979326;EVARISTO;Plata;F95A61;AB232BCF11;Brazos;283952
344174;EZEQUIEL;Púrpuraes o Violado;F95A61;AB232BCF12;Brazos;274399
636792;FABIÁN;Púrpura de Tiro, Púrpura real o Púrpura imperial;F95A61;AB232BCF13;Cabeza;271166
541771;FABIO;Riboflavina (colorante);FAF0E6;AB232BCF6;Hombro;264633
714552;FABIOLA;Rojoes, Gules o Sanguíneo;FBCEB1;AB232BCF7;Pecho;261367
769741;FACUNDO;Rojo cadmio;FBEC5D;AB232BCF8;Brazos;255616
639348;FÁTIMA;Rojo de Venecia o Rojo de Sevilla;FC0FC0;AB232BCF9;Cabeza;253198
825249;FAUSTINO;Rojo indio;FDE910;AB232BCF10;Pecho;251664
119238;FAUSTO;Rojo remolacha o Betanina (colorante);FDF5E6;AB232BCF11;Hombro;228779
324605;FEDERICO;Rosaes;FDF5E7;AB232BCF12;Cabeza;227359
321303;FELICIANO;Rosa fucsia;FDF5E8;AB232BCF13;Brazos;224308
299668;FELIPE;Rubí;FE6F5E;AB232BCF2;Cabeza;218588
729218;FÉLIX;Sable;FED85D;AB232BCF3;Hombro;212159
854962;FERMÍN;Salmónes;FED85D;AB232BCF4;Brazos;204772
573791;FERNANDO;Sangría;FEFDF0;AB232BCF5;Cabeza;203651
204612;FIDEL;Sanguíneo;FEFEFE;AB232BCF6;Piernas;203228
736695;FORTUNATO;Sepia;00FFFF;AB232BCF7;Cabeza;198949
429566;FRANCESC;Siena;00FFFF;AB232BCF8;Brazos;166037
532888;FRANCISCA;Sinople;00FFFF;AB232BCF9;Brazos;164604
532537;FRANCISCO;Solidago;00FFFF;AB232BCF10;Brazos;162602
516060;FULGENCIO;Tartracinae (colorante);00FFFF;AB232BCF11;Hombro;160721
692761;GABRIEL;Té verde;00FFFF;AB232BCF12;Hombro;152137
398828;GEMA;Terracota;0000FF;AB232BCF13;Pecho;150206
263560;GENOVEVA;Tomatewu;0047AB;AB232BCF2;Cabeza;148231
637197;GERARDO;Trigowu;0095B6;AB232BCF3;Piernas;147690
341442;GERMÁN;Turquesaes;00A86B;AB232BCF4;Pecho;145616
